GraphName,Version,Nodes,Edges,Wall Time,CPU Time,Clusters,Modularity,MaxIterations,FirstMoveTime,MoveTime,CoarsenTime,RefineTime,Threads,CacheLevel,CacheMissCount,Refine,StablePartitioningTime,Scale,EdgeFactor,a,b,c,d
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,PLM,1048576,16777216,18.3016,341.443,393338,0.0730419,25,11975.6,17052.6,417.256,0,48,L1D,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,28.7129,347.879,58909,0.115107,25,9390.89,27008.9,545.771,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,PLM,1048576,16777216,15.7423,326.176,393332,0.0730653,25,9586.24,14572.2,407.85,0,48,L1D,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLM,1048576,16777216,20.17,356.037,14193,0.122883,25,14387.9,19072.9,383.002,0,48,L1D,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,PLM,1048576,16777216,18.0307,348.602,393338,0.0734319,25,12583.4,16852.4,411.925,0,48,L1D,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLM,1048576,16777216,20.7172,360.915,14156,0.122405,25,15067.1,19603.1,399.698,0,48,L1D,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,29.2513,330.242,58910,0.113395,25,9788.51,27551.5,547.882,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,PLM,1048576,16777216,18.5192,367.159,393341,0.0731481,25,12123.1,17340.1,433.078,0,48,L1D,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLM,1048576,16777216,16.0438,278.524,14157,0.125676,25,13121.7,15107.7,361.431,0,48,L1D,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,PLM,1048576,16777216,18.8436,370.482,393339,0.0730414,25,12653.7,17686.7,406.237,0,48,L1D,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLM,1048576,16777216,16.305,276.19,14162,0.125336,25,13293.4,15370.4,364.616,0,48,L1D,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,29.357,337.118,58909,0.11524,25,9762.94,27579.9,576.565,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLM,1048576,16777216,15.7794,255.633,14158,0.127911,25,13466.2,14900.2,356.615,0,48,L1D,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,PLM,1048576,16777216,19.2583,386.452,393343,0.0730946,25,12599.5,18084.5,420.193,0,48,L1D,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,29.6834,346.812,58909,0.114494,25,10373.8,27985.8,531.363,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLM,1048576,16777216,16.1991,276.271,14158,0.125948,25,13575.1,15279.1,356.72,0,48,L1D,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,PLM,1048576,16777216,18.3727,368.53,393334,0.0730426,25,11672.1,17199.1,398.767,0,48,L1D,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLM,1048576,16777216,23.4465,346.714,14148,0.117523,25,12359.9,22099.9,435.51,0,48,L1D,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,PLM,1048576,16777216,19.5259,384.404,393333,0.0733571,25,12989.8,18354.8,401.473,0,48,L1D,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,29.7062,333.76,58911,0.115331,25,10117.7,27949.7,549.962,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.91642,107.173,14153,0.121937,25,1668.02,1854.02,360.13,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.80413,97.195,393336,0.0734283,25,1521.54,1687.54,363.193,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.95161,102.913,393333,0.0729038,25,1647.09,1811.09,351.735,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,3.00089,114.082,14160,0.125888,25,1889.15,2048.15,344.154,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.94666,105.285,393342,0.0734938,25,1640.79,1816.79,356.693,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.98816,111.452,14163,0.126091,25,1885.38,2017.38,368.199,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.93438,104.522,393332,0.072927,25,1554.68,1733.68,368.036,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,3.09342,116.207,14158,0.125827,25,1933.58,2124.58,350.851,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,3.55017,123.783,393341,0.0736024,25,2210.52,2362.52,384.103,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.95452,108.58,14155,0.122445,25,1700.88,1869.88,371.066,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.76404,99.8902,393335,0.073606,25,1472.41,1591.41,379.206,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.94751,105.731,14158,0.127725,25,1889.91,2033.91,342.271,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.87346,100.921,393333,0.0735948,25,1593.01,1714.01,382.436,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.89599,108.737,14159,0.125056,25,1810.24,1937.24,355.549,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,28.2034,331.373,58914,0.114656,25,8992.47,26520.5,518.321,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.83854,100.305,393338,0.0742146,25,1567.49,1705.49,389.348,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.97656,112.824,14154,0.127662,25,1904.1,2069.1,347.51,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,3.30196,119.048,393336,0.0734515,25,2103.67,2248.67,330.608,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.88248,108.562,14162,0.125474,25,1797.5,1930.5,351.011,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.69659,100.577,393338,0.0734803,25,1485.42,1652.42,332.335,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.90889,107.68,14156,0.125591,25,1811.78,1962.78,342.948,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.91851,105.976,393336,0.0730974,25,1529.6,1751.6,373.71,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.94913,107.74,14175,0.122545,25,1672.7,1853.7,381.583,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,16777216,2.73503,96.005,393333,0.0737537,25,1501.89,1648.89,362.586,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.93756,107.92,14155,0.122045,25,1670.63,1850.63,373.74,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,28.2539,336.398,58910,0.113862,25,9043.34,26614.3,524.099,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,3.40782,119.959,14172,0.125624,25,2204.41,2439.41,376.327,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,3.31515,122.579,14155,0.124987,25,2058.26,2347.26,372.207,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,2.95696,105.471,14172,0.127817,25,1934.61,2034.61,374.027,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,3.456,124.897,14160,0.125357,25,2335.52,2492.52,369.459,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,3.81616,117.464,393337,0.0732176,25,2363.75,2717.75,381.622,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,3.26743,120.561,14155,0.125037,25,2032.25,2313.25,369.834,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,4.59636,146.385,393326,0.0726615,25,3342.31,3586.31,368.584,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,2.43418,84.4842,14159,0.125067,25,1268.57,1468.57,375.932,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,3.85821,121.492,393337,0.0731785,25,2488.15,2840.15,364.915,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,2.84226,101.223,14163,0.127755,25,1783.74,1898.74,384.664,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,2.69603,97.0135,14157,0.127482,25,1695.7,1797.7,366.427,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,4.13596,127.459,393333,0.0726727,25,2563.05,3049.05,380.628,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,28.3901,342.761,58910,0.114664,25,9218.2,26718.2,516.736,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,3.05973,113.142,14153,0.12755,25,2047.92,2161.92,365.509,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,4.48837,138.277,393343,0.0730446,25,2995.34,3417.34,385.565,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,2.36892,81.0065,14162,0.125244,25,1213.38,1403.38,364.812,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,4.60166,147.348,393336,0.0728159,25,3214.77,3522.77,392.518,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,3.35572,123.859,14158,0.125236,25,2063.59,2353.59,384.295,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,3.08284,114.784,14154,0.124871,25,1803.97,2135.97,368.583,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,4.33754,133.718,393329,0.0728424,25,2813.4,3215.4,397.63,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,4.02499,124.2,393339,0.0729219,25,2659.31,2959.31,386.699,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.54475,90.724,14184,0.125443,25,1376.83,1592.83,389.916,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,4.48067,141.051,393331,0.0731001,25,3052.05,3390.05,383.312,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.66106,96.2965,14152,0.125143,25,1491.54,1719.54,380.83,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,28.2145,349.017,58909,0.114751,25,9165.49,26565.5,523.457,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,4.62358,144.494,393331,0.0729837,25,3247.8,3616.8,367.835,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.66192,96.738,14159,0.125543,25,1521.75,1731.75,373.735,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.65311,94.1551,14165,0.125858,25,1510.3,1707.3,385.141,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,3.50366,110.967,393332,0.0725904,25,2089.81,2424.81,391.535,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.52771,91.1896,14175,0.127546,25,1496.53,1651.53,356.88,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,16777216,3.74522,114.077,393328,0.0731239,25,2248.6,2619.6,402.263,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.5254,90.509,14188,0.12866,25,1502.08,1664.08,364.462,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.90138,100.898,14160,0.122196,25,1539.83,1821.83,413.693,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.79633,102.735,14153,0.125559,25,1634.94,1861.94,377.044,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,MPLM,1048576,16777216,4.03126,112.699,393332,0.0727921,25,2675.09,2901.09,409.798,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,3.54569,103.397,14162,0.122399,25,2177.54,2471.54,406.98,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.99796,105.017,14153,0.121967,25,1581.48,1941.48,397.466,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,MPLM,1048576,16777216,3.68453,117.066,393336,0.0732141,25,2298.27,2531.27,411.189,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.73991,97.75,14162,0.126013,25,1556.2,1799.2,383.679,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.330000-0.330000-0.330000-0.010000,PLM,1048576,16777216,28.1822,318.671,58911,0.114507,25,9026.71,26476.7,526.508,0,48,L1D,0,0,0,20,16,0.33,0.33,0.33,0.01
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,MPLM,1048576,16777216,3.88876,114.087,393330,0.0731133,25,2481.64,2762.64,404.275,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,2.58488,92.1766,14153,0.12486,25,1398.38,1649.38,377.411,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLP,1048576,16777216,0.224473,10.166,14137,-1.77636e-15,25,0,221,0,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.570000-0.190000-0.190000-0.050000,MPLM,1048576,16777216,3.62078,112.997,393333,0.0728694,25,2281.74,2480.74,408.747,0,48,LL,0,0,0,20,16,0.57,0.19,0.19,0.05
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLP,1048576,16777216,0.243601,11.1388,14136,0,25,0,241,0,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLP,1048576,16777216,0.226148,10.3998,14136,0,25,0,223,0,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLP,1048576,16777216,0.23768,10.8782,14136,0,25,0,234,0,0,48,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
